Code,Division,Code,District,Code,Upazila/City Corporation,Code,Union / Municipality / City Corporation Ward
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,728,SATMURA
30,Dhaka,93,TANGAIL,47,KALIHATI,211,DASHKIA
20,Chittagong,15,CHITTAGONG,33,FATIKCHHARI,618,PAINDANG
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,214,DURGAPUR
40,Khulna,41,JESSORE,23,JHIKARGACHHA,712,SHANKARPUR
55,Rangpur,94,THAKURGAON,86,RANISHANKAIL,209,DHARMAGAR
60,Sylhet,90,SUNAMGANJ,29,DERAI,685,RAJANAGAR
30,Dhaka,67,NARAYANGANJ,44,NARAYANGANJ CITY CORPORATION,2,WARD NO. 02
20,Chittagong,30,FENI,29,FENI SADAR,142,BALIGAON
60,Sylhet,91,SYLHET,60,OSMANINAGAR,309,GOALA BAZAR
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,151,BALIHAR
60,Sylhet,90,SUNAMGANJ,27,DAKKHIN SUNAMGANJ,642,PURBA PAGLA
40,Khulna,47,KHULNA,17,DACOPE,745,TILDANGA
40,Khulna,87,SATKHIRA,90,TALA,451,KHALISHKHALI
50,Rajshahi,88,SIRAJGANJ,78,SIRAJGANJ SADAR,541,KAOAKOLA
10,Barisal,78,PATUAKHALI,95,PATUAKHALI SADAR,524,MARICHBUNIA
40,Khulna,1,BAGERHAT,73,RAMPAL,344,HURKA
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,4,WARD NO. 04
50,Rajshahi,64,NAOGAON,69,NIAMATPUR,676,RASULPUR
30,Dhaka,29,FARIDPUR,3,ALFADANGA,152,BURAICH
45,Mymensingh,61,MYMENSINGH,22,GAFARGAON,477,LANGAIR
30,Dhaka,93,TANGAIL,19,BHUANPUR,12,BHUANPUR POURASABHA
20,Chittagong,13,CHANDPUR,22,CHANDPUR SADAR,14,CHANDPUR POURASABHA
30,Dhaka,59,MUNSHIGANJ,56,MUNSHIGANJ SADAR,518,MOLLAKANDI
55,Rangpur,27,DINAJPUR,17,BIROL,152,BIJORA
40,Khulna,47,KHULNA,17,DACOPE,442,KAILASGANJ
20,Chittagong,84,RANGAMATI,25,KAWKHALI,275,FATIKCHHARI
20,Chittagong,22,COXS BAZAR,16,CHAKARIA,728,SURAJPUR MANIKPUR
30,Dhaka,29,FARIDPUR,10,BHANGA,513,MANIKDAH
30,Dhaka,48,KISHOREGANJ,27,HOSSAINPUR,408,JINARI
10,Barisal,78,PATUAKHALI,57,GALACHIPA,313,GALACHIPA
60,Sylhet,58,MOULVIBAZAR,74,MOULVIBAZAR SADAR,453,KANAKPUR
45,Mymensingh,61,MYMENSINGH,20,FULBARIA,143,BAKTA
30,Dhaka,33,GAZIPUR,30,GAZIPUR SADAR,998,GAZIPUR CANTONMENT
30,Dhaka,93,TANGAIL,66,MIRZAPUR,281,FATEPUR
30,Dhaka,54,MADARIPUR,40,KALKINI,152,BANSHGARI
10,Barisal,79,PIROJPUR,58,MATHBARIA,511,MATHBARIA
30,Dhaka,59,MUNSHIGANJ,84,SREENAGAR,679,RARIKHAL
50,Rajshahi,10,BOGRA,88,SHERPUR,728,SUGHAT
45,Mymensingh,72,NETRAKONA,63,MOHANGANJ,716,SUAIR
10,Barisal,42,JHALOKATI,73,NALCHHITY,509,MAGAR
40,Khulna,18,CHUADANGA,31,DAMURHUDA,208,DAMURHUDA
30,Dhaka,67,NARAYANGANJ,68,RUPGANJ,210,DAUDPUR
30,Dhaka,48,KISHOREGANJ,45,KATIADI,443,KARGAON
10,Barisal,9,BHOLA,65,MONPURA,772,UTTAR SAKUCHIA
30,Dhaka,56,MANIKGANJ,82,SINGAIR,411,JAMIRTA
60,Sylhet,58,MOULVIBAZAR,80,RAJNAGAR,742,TENGRA
45,Mymensingh,61,MYMENSINGH,88,TARAKANDA,462,KAMARIA
30,Dhaka,56,MANIKGANJ,28,HARIRAMPUR,681,RAMKRISHNAPUR
40,Khulna,41,JESSORE,61,MANIRAMPUR,412,JHANPA
20,Chittagong,15,CHITTAGONG,8,BANSHKHALI,177,CHAMBAL
10,Barisal,4,BARGUNA,9,DEBPUR,118,ARPANGASHIA
20,Chittagong,19,COMILLA,81,MURADNAGAR,738,TANKI
55,Rangpur,73,NILPHAMARI,85,SAIDPUR,450,KHATA MADHUPUR
20,Chittagong,15,CHITTAGONG,70,RANGUNIA,612,PADUA
55,Rangpur,73,NILPHAMARI,12,DIMLA,620,PURBA CHHATNAI
20,Chittagong,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,25,LAKSHMIPUR PAURASABHA
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,44,WARD NO. 44
50,Rajshahi,38,JOYPURHAT,74,PANCHBIBI,127,AYMA RASULPUR
50,Rajshahi,81,RAJSHAHI,12,BAGMARA,329,GOBINDAPARA
60,Sylhet,36,HABIGANJ,77,NABIGANJ,378,INATGANJ
40,Khulna,1,BAGERHAT,34,FAKIRHAT,610,PILJANGA
60,Sylhet,36,HABIGANJ,26,CHUNARUGHAT,710,SATIAJURI
45,Mymensingh,61,MYMENSINGH,20,FULBARIA,152,BALIAN
60,Sylhet,91,SYLHET,62,SYLHET SADAR,752,TULTIKAR
60,Sylhet,58,MOULVIBAZAR,56,KAMALGANJ,711,SHAMSERNAGAR
10,Barisal,6,BARISAL,62,MEHENDIGANJ,153,BIDYANANDANPUR
55,Rangpur,85,RANGPUR,73,PIRGACHHA,451,KALYANI
10,Barisal,9,BHOLA,25,CHARFASSON,251,EWAJPUR
20,Chittagong,22,COXS BAZAR,90,TEKNAF,840,WHYKYONG
40,Khulna,1,BAGERHAT,14,CHITALMARI,185,CHITALMARI
10,Barisal,6,BARISAL,7,BAKERGANJ,314,GARURIA
55,Rangpur,77,PANCHAGARH,4,ATOWARI,741,TARIA
45,Mymensingh,39,JAMALPUR,15,DEWANGANJ,221,DEWANGANJ
55,Rangpur,52,LALMONIRHAT,70,PATGRAM,418,JONGRA
40,Khulna,50,KUSHTIA,79,KUSHTIA SADAR,312,GOSWAMI DURGAPUR
50,Rajshahi,76,PABNA,19,BHANGURA,442,KHANMARICH
60,Sylhet,58,MOULVIBAZAR,35,JURI,308,GOALBARI
45,Mymensingh,61,MYMENSINGH,31,ISHWARGANJ,44,ISHWARGANJ  POURASABHA
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,9,WARD NO. 09
30,Dhaka,86,SHARIATPUR,36,GOSAIRHAT,40,GOSAIRHAT POURASABHA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,67,WARD NO. 67
50,Rajshahi,10,BOGRA,33,DUPCHACHIA,70,TALORA POURASABHA
50,Rajshahi,38,JOYPURHAT,61,KHETLAL,109,ALAMPUR
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,142,BAKTARPUR
30,Dhaka,93,TANGAIL,38,GOPALPUR,510,MIRZAPUR
30,Dhaka,93,TANGAIL,9,BASAIL,142,BASAIL
50,Rajshahi,76,PABNA,83,SUJANAGAR,719,SATBARIA
60,Sylhet,90,SUNAMGANJ,50,JAMALGANJ,408,JAMALGANJ SADAR
30,Dhaka,68,NARSINGDI,64,RAIPURA,204,CHAR MADHUA
40,Khulna,50,KUSHTIA,63,KHOKSA,418,JOYANTIHAJRA
30,Dhaka,68,NARSINGDI,60,NARSINGDI SADAR,547,NAZARPUR
50,Rajshahi,70,CHAPAINABABGANJ,37,GOMASTAPUR,178,CHOUDALA
55,Rangpur,77,PANCHAGARH,4,ATOWARI,508,MIRZAPUR
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,48,WARD NO. 48
20,Chittagong,12,BRAHMANBARIA,90,NASIRNAGAR,177,CHAPARTALA
30,Dhaka,26,DHAKA,72,SAVAR,747,TENTULJHORA
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,109,AKCHA
50,Rajshahi,64,NAOGAON,47,MANDA,615,PARANPUR
20,Chittagong,13,CHANDPUR,95,SHAHRASTI,507,MEHER DAKKHIN
50,Rajshahi,10,BOGRA,94,SHIBGANJ,152,BURIGANJ
10,Barisal,4,BARGUNA,9,KALIBARI,118,ARPANGASHIA
30,Dhaka,59,MUNSHIGANJ,74,SIRAJDIKHAN,411,JAINSAR
30,Dhaka,56,MANIKGANJ,46,MANIKGANJ SADAR,143,BETILA MITARA
10,Barisal,4,BARGUNA,19,BAMNA,210,DOUATALA
20,Chittagong,19,COMILLA,74,MANOHARGANJ,711,SARASPUR
55,Rangpur,52,LALMONIRHAT,2,ADITMARI,151,BHELABARI
10,Barisal,4,BARGUNA,9,HARIDRABARIA,250,GULISAKHALI
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,15,WARD NO. 15
60,Sylhet,91,SYLHET,17,BEANIBAZAR,109,ALINAGAR
55,Rangpur,27,DINAJPUR,56,KAHAROLE,681,RASULPUR
30,Dhaka,48,KISHOREGANJ,59,MITHAMAIN,309,GHAGRA
55,Rangpur,94,THAKURGAON,82,PIRGANJ,711,SENGAON
40,Khulna,18,CHUADANGA,55,JIBANNAGAR,80,JIBANNAGAR POURASABHA
30,Dhaka,48,KISHOREGANJ,79,PAKUNDIA,142,BURUDIA
20,Chittagong,19,COMILLA,73,LALMAI,623,PERUL DAKKHIN
45,Mymensingh,61,MYMENSINGH,31,ISHWARGANJ,518,MAIJBAG
30,Dhaka,48,KISHOREGANJ,45,KATIADI,143,BANAGRAM
30,Dhaka,56,MANIKGANJ,82,SINGAIR,151,BAYRA
20,Chittagong,15,CHITTAGONG,47,LOHAGARA,478,LOHAGARA
40,Khulna,1,BAGERHAT,38,KACHUA,209,DHOPAKHALI
20,Chittagong,19,COMILLA,74,MANOHARGANJ,778,UTTAR HAOLA
60,Sylhet,90,SUNAMGANJ,29,DERAI,676,RAFINAGAR
55,Rangpur,32,GAIBANDHA,30,GOBINDAGANJ,309,GUMANIGANJ
40,Khulna,1,BAGERHAT,34,FAKIRHAT,543,NALDHA MOUBHOG
20,Chittagong,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,160,BHABANIGANJ
50,Rajshahi,64,NAOGAON,69,NIAMATPUR,542,NIAMATPUR
20,Chittagong,15,CHITTAGONG,33,FATIKCHHARI,719,SAMITIRHAT
20,Chittagong,75,NOAKHALI,80,SENBAG,443,KABILPUR
50,Rajshahi,76,PABNA,19,BHANGURA,18,BHANGURA POURASABHA
20,Chittagong,15,CHITTAGONG,12,BOALKHALI,442,KADHURKHIL
20,Chittagong,15,CHITTAGONG,82,SATKANIA,472,KHAGARIA
50,Rajshahi,88,SIRAJGANJ,78,SIRAJGANJ SADAR,511,MECHHRA
40,Khulna,41,JESSORE,47,JESSORE SADAR,177,CHANCHRA
40,Khulna,55,MAGURA,66,MOHAMMADPUR,610,PALASHBARIA
60,Sylhet,91,SYLHET,62,SYLHET SADAR,511,MOGALGAON
60,Sylhet,58,MOULVIBAZAR,65,KULAURA,160,BHUKSHIMAIL
60,Sylhet,90,SUNAMGANJ,18,BISHWAMBHARPUR,217,DHANPUR
10,Barisal,9,BHOLA,21,BORHANUDDIN,443,KACHIA
60,Sylhet,91,SYLHET,53,JAINTAPUR,210,DARBAST
40,Khulna,44,JHENAIDAH,33,KALIGANJ,509,MALIAT
45,Mymensingh,72,NETRAKONA,38,KHALIAJURI,543,NAGAR
20,Chittagong,15,CHITTAGONG,4,ANWARA,414,JUIDANDI
30,Dhaka,26,DHAKA,38,KERANIGANJ,720,SHUBHADHYA
40,Khulna,50,KUSHTIA,71,KUMARKHALI,729,SHILAIDAHA
60,Sylhet,36,HABIGANJ,26,CHUNARUGHAT,176,CHUNARUGHAT
55,Rangpur,77,PANCHAGARH,34,DEBIGANJ,228,DEBIGANJ
40,Khulna,41,JESSORE,47,JESSORE SADAR,998,JESSORE CANTONMENT
50,Rajshahi,10,BOGRA,81,SARIAKANDI,278,FULBARI
10,Barisal,78,PATUAKHALI,57,GALACHIPA,614,PANPATTI
30,Dhaka,26,DHAKA,72,SAVAR,80,SAVAR POURASABHA
30,Dhaka,59,MUNSHIGANJ,74,SIRAJDIKHAN,178,CHITRAKOT
30,Dhaka,56,MANIKGANJ,28,HARIRAMPUR,313,GALA
50,Rajshahi,64,NAOGAON,75,PATNITALA,443,KRISHNAPUR
50,Rajshahi,76,PABNA,16,BERA,209,DHALARCHAR
55,Rangpur,73,NILPHAMARI,15,DOMAR,142,BAMUNIA
30,Dhaka,59,MUNSHIGANJ,94,TONGIBARI,118,ARIAL BALIGAON
50,Rajshahi,88,SIRAJGANJ,67,SHAHJADPUR,453,KAYEMPUR
45,Mymensingh,61,MYMENSINGH,65,MUKTAGACHHA,151,BARAGRAM
20,Chittagong,19,COMILLA,74,MANOHARGANJ,477,LAKKHANPUR
50,Rajshahi,76,PABNA,19,BHANGURA,143,BHANGURA
40,Khulna,87,SATKHIRA,43,KALAROA,409,JALALABAD
10,Barisal,6,BARISAL,62,MEHENDIGANJ,415,JANGALIA
45,Mymensingh,39,JAMALPUR,15,DEWANGANJ,16,DEWANGANJ POURASABHA
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,178,BITGHAR
10,Barisal,42,JHALOKATI,43,KANTHALIA,109,AMUA
55,Rangpur,77,PANCHAGARH,90,TENTULIA,142,BANGLABANDHA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,15,WARD NO. 15 (49)
30,Dhaka,35,GOPALGANJ,43,KASHIANI,612,PARULIA
20,Chittagong,19,COMILLA,74,MANOHARGANJ,787,UTTAR JHALAM
30,Dhaka,86,SHARIATPUR,65,NARIA,558,NASHASAN
30,Dhaka,93,TANGAIL,76,NAGARPUR,546,NAGARPUR
30,Dhaka,33,GAZIPUR,32,KALIAKAIR,519,MOUCHAK
30,Dhaka,54,MADARIPUR,54,MADARIPUR SADAR,411,JHAUDI
30,Dhaka,93,TANGAIL,66,MIRZAPUR,144,BAHURIA
10,Barisal,4,BARGUNA,9,KHEKUANI,118,ARPANGASHIA
20,Chittagong,51,LAKSHMIPUR,33,KAMALNAGAR,175,CHAR FALCAN
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,30,WARD NO. 30
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,447,KAJULIA
55,Rangpur,49,KURIGRAM,77,RAJARHAT,185,CHHINAI
55,Rangpur,77,PANCHAGARH,73,PANCHAGARH SADAR,109,AMARKHANA
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,12,WARD NO. 12 (PART)
45,Mymensingh,61,MYMENSINGH,16,DHOBAURA,142,BAGHBER
20,Chittagong,15,CHITTAGONG,61,PATIYA,452,KASHIAISH
30,Dhaka,29,FARIDPUR,47,FARIDPUR SADAR,378,ISHAN GOPALPUR
20,Chittagong,19,COMILLA,54,HOMNA,320,GHARMORA
60,Sylhet,58,MOULVIBAZAR,83,SREEMANGAL,675,RAJGHAT
50,Rajshahi,70,CHAPAINABABGANJ,37,GOMASTAPUR,44,RAHANPUR POUROSABHA
30,Dhaka,93,TANGAIL,47,KALIHATI,445,KOKDAHARA
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,34,WARD NO. 34
50,Rajshahi,70,CHAPAINABABGANJ,56,NACHOLE,22,NACHOLE POURASABHA
20,Chittagong,75,NOAKHALI,85,SUBARNACHAR,611,PURBA CHAR BATA
30,Dhaka,86,SHARIATPUR,69,SHARIATPUR SADAR,511,MAHMUDPUR
50,Rajshahi,69,NATORE,63,NATORE SADAR,210,DIGHAPATIA
30,Dhaka,93,TANGAIL,19,BHUANPUR,310,GABSARA
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,145,BALIA
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,34,WARD NO. 34 (47) (PART)
55,Rangpur,49,KURIGRAM,61,NAGESHWARI,564,NUNKHAWA
45,Mymensingh,89,SHERPUR,37,JHENAIGATI,342,HATIBANDHA
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,18,WARD NO. 18
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,517,MAYENPUR
45,Mymensingh,39,JAMALPUR,61,MELANDAHA,713,SHAYMPUR
60,Sylhet,90,SUNAMGANJ,29,DERAI,409,JAGADAL
45,Mymensingh,61,MYMENSINGH,31,ISHWARGANJ,375,ISHWARGANJ
10,Barisal,6,BARISAL,2,AGAILJHARA,151,BAKAL
60,Sylhet,36,HABIGANJ,26,CHUNARUGHAT,719,SHANKHALA
20,Chittagong,13,CHANDPUR,76,MATLAB DAKKHIN,782,UTTAR UPADI
40,Khulna,1,BAGERHAT,58,MONGLA,717,SUNDARBAN
30,Dhaka,67,NARAYANGANJ,2,ARAIHAZAR,444,KALAPAHARIA
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,526,MILANPUR
10,Barisal,42,JHALOKATI,73,NALCHHITY,544,NACHANMAHAL
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,27,WARD NO. 27 (40) (PART)
10,Barisal,42,JHALOKATI,73,NALCHHITY,441,KULKATHI
20,Chittagong,15,CHITTAGONG,37,HATHAZARI,716,SHIKARPUR
60,Sylhet,91,SYLHET,17,BEANIBAZAR,176,CHARKHAI
50,Rajshahi,76,PABNA,5,ATGHARIA,475,LAKKHIPUR
60,Sylhet,91,SYLHET,38,GOLAPGANJ,612,PASCHIM AMURA
30,Dhaka,48,KISHOREGANJ,45,KATIADI,177,CHANDPUR
55,Rangpur,85,RANGPUR,75,RANGPUR CITY CORPORATION,30,WARD NO. 30
30,Dhaka,93,TANGAIL,47,KALIHATI,622,PARKHI
10,Barisal,6,BARISAL,10,BANARIPARA,151,BANARIPARA
30,Dhaka,48,KISHOREGANJ,11,BHAIRAB,109,AGANAGAR
40,Khulna,44,JHENAIDAH,19,JHENAIDAH SADAR,445,KALICHARANPUR
10,Barisal,78,PATUAKHALI,38,BAUPHAL,221,DHULIA
20,Chittagong,19,COMILLA,18,BURICHANG,160,BHARELLA UTTAR
30,Dhaka,59,MUNSHIGANJ,56,MUNSHIGANJ SADAR,178,CHAR KEOAR
30,Dhaka,59,MUNSHIGANJ,24,GAZARIA,151,BAUSHIA
20,Chittagong,84,RANGAMATI,21,BARKAL,152,BARKAL
45,Mymensingh,39,JAMALPUR,58,MADARGANJ,60,MADARGANJ POURASABHA
10,Barisal,42,JHALOKATI,73,NALCHHITY,518,MOLLARHAT
40,Khulna,44,JHENAIDAH,14,HARINAKUNDU,676,RAGHUNATHPUR
45,Mymensingh,39,JAMALPUR,36,JAMALPUR SADAR,687,RASHIDPUR
50,Rajshahi,70,CHAPAINABABGANJ,66,CHAPAINAWABGANJ SADAR,187,CHAR BAGDANGA
45,Mymensingh,72,NETRAKONA,56,MADAN,442,KAITAIL
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,7,WARD NO. 07
45,Mymensingh,72,NETRAKONA,83,PURBADHALA,547,NARANDIA
60,Sylhet,91,SYLHET,94,ZAKIGANJ,511,MANIKPUR
10,Barisal,4,BARGUNA,9,GOJKHALI,118,ARPANGASHIA
30,Dhaka,29,FARIDPUR,10,BHANGA,556,NURULLAGANJ
55,Rangpur,32,GAIBANDHA,30,GOBINDAGANJ,680,RAJAHAR
55,Rangpur,27,DINAJPUR,64,DINAJPUR SADAR,708,SHANKARPUR
30,Dhaka,67,NARAYANGANJ,44,NARAYANGANJ CITY CORPORATION,16,WARD NO. 16
60,Sylhet,58,MOULVIBAZAR,14,BARALEKHA,151,BARNI
55,Rangpur,85,RANGPUR,3,BADARGANJ,443,KALUPARA
50,Rajshahi,76,PABNA,22,CHATMOHAR,614,PARSHWADANGA
20,Chittagong,12,BRAHMANBARIA,7,BIJOYNAGAR,142,BISHNUPUR
40,Khulna,47,KHULNA,40,DIGHALIA,210,DIGHALIA
50,Rajshahi,10,BOGRA,81,SARIAKANDI,151,BOHAIL
20,Chittagong,30,FENI,29,FENI SADAR,176,CHHANUA
50,Rajshahi,88,SIRAJGANJ,44,KAMARKHANDA,416,JHAAIL
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,46,WARD NO. 46 (82)
30,Dhaka,54,MADARIPUR,54,MADARIPUR SADAR,311,GHATMAJHI
50,Rajshahi,70,CHAPAINABABGANJ,88,SHIBGANJ,66,SHIBGANJ POURASABHA
40,Khulna,1,BAGERHAT,56,MOLLAHAT,176,CHUNKHOLA
55,Rangpur,27,DINAJPUR,38,FULBARI,443,KAZIHAL
45,Mymensingh,61,MYMENSINGH,22,GAFARGAON,621,PANCHBAG
50,Rajshahi,70,CHAPAINABABGANJ,66,CHAPAINAWABGANJ SADAR,681,RANIHATI
20,Chittagong,15,CHITTAGONG,4,ANWARA,170,BARUMCHARA
30,Dhaka,26,DHAKA,38,KERANIGANJ,746,TARANAGAR
30,Dhaka,54,MADARIPUR,40,KALKINI,143,BALIGRAM
50,Rajshahi,81,RAJSHAHI,94,TANORE,142,BADHAIR
20,Chittagong,12,BRAHMANBARIA,4,BANCHHARAMPUR,220,DARIKANDI
20,Chittagong,13,CHANDPUR,45,FARIDGANJ,208,DAKKHIN FARIDGANJ
40,Khulna,44,JHENAIDAH,33,KALIGANJ,441,KASHTHABHANGA
55,Rangpur,27,DINAJPUR,12,BIRGANJ,618,PALTAPUR
20,Chittagong,13,CHANDPUR,58,KACHUA,452,KARAIYA
20,Chittagong,3,BANDARBAN,89,ROWANGCHHARI,109,ALEKKHYONG
40,Khulna,57,MEHERPUR,60,MUJIBNAGAR,209,DARIAPUR
20,Chittagong,22,COXS BAZAR,90,TEKNAF,88,TEKNAF POURASABHA
55,Rangpur,27,DINAJPUR,30,CHIRIRBANDAR,109,ABDULPUR
40,Khulna,50,KUSHTIA,39,DAULATPUR,144,BOALIA
30,Dhaka,86,SHARIATPUR,69,SHARIATPUR SADAR,213,DOMSAR
55,Rangpur,73,NILPHAMARI,36,JALDHAKA,721,SHOULMARI
45,Mymensingh,61,MYMENSINGH,52,MYMENSINGH SADAR,457,KUSHTIA
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,12,WARD NO. 12
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,8,WARD NO. 08 (31) (PART)
30,Dhaka,29,FARIDPUR,90,SALTHA,310,GATTI
50,Rajshahi,81,RAJSHAHI,12,BAGMARA,143,BARA BIHANALI
20,Chittagong,51,LAKSHMIPUR,65,RAMGANJ,142,BHADUR
45,Mymensingh,89,SHERPUR,70,NALITABARI,543,NALITABARI
50,Rajshahi,38,JOYPURHAT,74,PANCHBIBI,512,MOHAMMADPUR
55,Rangpur,49,KURIGRAM,9,CHILMARI,673,RAMNA
60,Sylhet,90,SUNAMGANJ,23,CHHATAK,781,UTTAR KHURMA
60,Sylhet,91,SYLHET,38,GOLAPGANJ,25,GOLAPGANJ POURASABHA
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,722,SALANDAR
55,Rangpur,27,DINAJPUR,47,HAKIMPUR,57,HAKIMPUR POURASABHA
10,Barisal,42,JHALOKATI,84,RAJAPUR,673,RAJAPUR
20,Chittagong,15,CHITTAGONG,61,PATIYA,221,DHALGHAT
50,Rajshahi,69,NATORE,55,NALDANGA,441,KHAJURA
20,Chittagong,12,BRAHMANBARIA,90,NASIRNAGAR,549,NASIRNAGAR
20,Chittagong,30,FENI,94,SONAGAZI,177,CHAR CHANDIA
40,Khulna,47,KHULNA,17,DACOPE,210,DACOPE
40,Khulna,87,SATKHIRA,47,KALIGANJ,747,TARALI
20,Chittagong,15,CHITTAGONG,37,HATHAZARI,142,BURISHCHAR
30,Dhaka,54,MADARIPUR,80,RAJOIR,454,KADAMBARI
55,Rangpur,27,DINAJPUR,21,BOCHAGANJ,508,MUSHIDHAT
55,Rangpur,73,NILPHAMARI,12,DIMLA,452,KHALISHA CHAPANI
60,Sylhet,90,SUNAMGANJ,29,DERAI,142,BHATIPARA
40,Khulna,41,JESSORE,61,MANIRAMPUR,344,HARIDASKATI
55,Rangpur,32,GAIBANDHA,91,SUNDARGANJ,446,KANCHIBARI
30,Dhaka,67,NARAYANGANJ,4,SONARGAON,509,MOGRAPARA
40,Khulna,87,SATKHIRA,4,ASHASHUNI,153,BUDHHATA
10,Barisal,6,BARISAL,32,GAURNADI,442,KHANJAPUR
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,52,WARD NO. 52
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,40,WARD NO. 40
20,Chittagong,75,NOAKHALI,36,HATIYA,344,HARNI
55,Rangpur,49,KURIGRAM,94,ULIPUR,229,DHARANIBARI
40,Khulna,41,JESSORE,4,ABHAYNAGAR,707,SHUBHARARA
50,Rajshahi,64,NAOGAON,50,MAHADEBPUR,175,CHANDASH
60,Sylhet,58,MOULVIBAZAR,83,SREEMANGAL,727,SREEMANGAL
40,Khulna,55,MAGURA,95,SREEPUR,717,SREEKOL
30,Dhaka,67,NARAYANGANJ,68,RUPGANJ,142,BHOLABA
60,Sylhet,36,HABIGANJ,44,HABIGANJ SADAR,711,SHAYESTAGANJ
20,Chittagong,19,COMILLA,87,NANGALKOT,521,MOKRA
20,Chittagong,15,CHITTAGONG,12,BOALKHALI,109,AHALLA KARALDENGA
20,Chittagong,13,CHANDPUR,47,HAIMCHAR,118,ALGIDURGAPUR UTTAR
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,1,WARD NO. 01
50,Rajshahi,81,RAJSHAHI,31,DURGAPUR,442,KISHMAT GANKAIR
60,Sylhet,90,SUNAMGANJ,33,DOWARABAZAR,210,DOHALIA
20,Chittagong,22,COXS BAZAR,24,COXS BAZAR SADAR,411,JALALABAD
30,Dhaka,67,NARAYANGANJ,68,RUPGANJ,510,MURAPARA
30,Dhaka,93,TANGAIL,76,NAGARPUR,142,BEKRA
60,Sylhet,58,MOULVIBAZAR,74,MOULVIBAZAR SADAR,109,AKHAILKURA
40,Khulna,50,KUSHTIA,63,KHOKSA,143,BETBARIA
10,Barisal,79,PIROJPUR,90,ZIANAGAR,614,PATTASHI
40,Khulna,18,CHUADANGA,31,DAMURHUDA,543,NATIPOTA
20,Chittagong,15,CHITTAGONG,8,BANSHKHALI,142,BAHARCHHARA
40,Khulna,87,SATKHIRA,82,SATKHIRA SADAR,144,BAIKARI
20,Chittagong,12,BRAHMANBARIA,94,SARAIL,441,KALIKACHCHHA
10,Barisal,6,BARISAL,3,BABUGANJ,408,JAHANGIRNAGAR
40,Khulna,47,KHULNA,94,TEROKHADA,177,CHHAGLADAH
10,Barisal,42,JHALOKATI,40,JHALOKATHI SADAR,612,PONABALIA
40,Khulna,50,KUSHTIA,94,MIRPUR,144,BAHALBARIA
40,Khulna,50,KUSHTIA,39,DAULATPUR,109,ADABARIA
30,Dhaka,67,NARAYANGANJ,68,RUPGANJ,151,BHULTA
30,Dhaka,68,NARSINGDI,64,RAIPURA,616,PARATALI
60,Sylhet,90,SUNAMGANJ,89,SUNAMGANJ SADAR,60,SUNAMGANJ POURASABHA
45,Mymensingh,39,JAMALPUR,85,SARISHABARI,442,KAMRABAD
10,Barisal,79,PIROJPUR,90,ZIANAGAR,142,BALIPARA
30,Dhaka,48,KISHOREGANJ,79,PAKUNDIA,544,NARANDI
55,Rangpur,94,THAKURGAON,86,RANISHANKAIL,442,KASHIPUR
50,Rajshahi,69,NATORE,9,BAGATIPARA,608,PANKA
30,Dhaka,56,MANIKGANJ,10,DAULATPUR,454,KHALSI
20,Chittagong,19,COMILLA,15,BRAHMANPARA,142,BRAHMANPARA
